Disaster_Type,Country,Subregion,Region,Start Date,End Date
Storm,Mozambique,Sub-Saharan Africa,Africa,2021-01-23,2021-01-23
Flood,Mozambique,Sub-Saharan Africa,Africa,2021-02-12,2021-02-17
Drought,Mozambique,Sub-Saharan Africa,Africa,2021-06-01,2022-11-30
Storm,Mozambique,Sub-Saharan Africa,Africa,2022-01-24,2022-01-25
Storm,Mozambique,Sub-Saharan Africa,Africa,2022-02-18,2022-02-18
Storm,Mozambique,Sub-Saharan Africa,Africa,2022-03-11,2022-03-14
Flood,Mozambique,Sub-Saharan Africa,Africa,2022-10-12,2023-02-18
Flood,Mozambique,Sub-Saharan Africa,Africa,2023-02-07,2023-02-12
Storm,Mozambique,Sub-Saharan Africa,Africa,2023-02-24,2023-03-11
Drought,Mozambique,Sub-Saharan Africa,Africa,2023-10-01,2024-05-31
Storm,Mozambique,Sub-Saharan Africa,Africa,2024-03-12,2024-03-12
Storm,Mozambique,Sub-Saharan Africa,Africa,2024-12-13,2024-12-16
